Epoch		Train-loss		Test-loss		Train-IoU		Test-IoU		learningRate
8		0.5796		0.5640		0.8863		0.8271		0.00048738
9		0.5535		0.5543		0.8929		0.8272		0.00048558
10		0.5269		0.5201		0.8876		0.7928		0.00048377
11		0.5006		0.5122		0.8919		0.8447		0.00048196
12		0.4701		0.5347		0.9205		0.7058		0.00048016
13		0.4444		0.4766		0.9152		0.8518		0.00047835
14		0.4160		0.4226		0.9257		0.8453		0.00047654
15		0.3940		0.4093		0.9152		0.8619		0.00047473
16		0.3661		0.3793		0.9336		0.8517		0.00047292
17		0.3434		0.3859		0.9313		0.8430		0.00047111
18		0.3204		0.3685		0.9369		0.8419		0.00046929
19		0.2983		0.3403		0.9424		0.8755		0.00046748
20		0.2806		0.3244		0.9402		0.8641		0.00046567
21		0.2568		0.2979		0.9548		0.8527		0.00046385
22		0.2418		0.3370		0.9529		0.8220		0.00046204
23		0.2264		0.2988		0.9553		0.8412		0.00046022
24		0.2159		0.2839		0.9503		0.8440		0.00045840
25		0.1977		0.2617		0.9543		0.8661		0.00045658
26		0.1833		0.2700		0.9628		0.8527		0.00045477
27		0.1753		0.2445		0.9588		0.8735		0.00045295
28		0.1702		0.2445		0.9510		0.8670		0.00045113
29		0.1629		0.2295		0.9532		0.8652		0.00044931
30		0.1598		0.2588		0.9467		0.8450		0.00044748
31		0.1418		0.2829		0.9603		0.8244		0.00044566
32		0.1342		0.2726		0.9624		0.8339		0.00044384
33		0.1229		0.2708		0.9666		0.8370		0.00044201
34		0.1172		0.2830		0.9687		0.8277		0.00044019
35		0.1130		0.2297		0.9668		0.8618		0.00043836
36		0.1064		0.2152		0.9686		0.8763		0.00043653
37		0.1032		0.2861		0.9683		0.8317		0.00043471
38		0.1007		0.2811		0.9687		0.8226		0.00043288
39		0.0950		0.1878		0.9683		0.8945		0.00043105
40		0.0872		0.2024		0.9721		0.8825		0.00042922
41		0.0833		0.2221		0.9737		0.8747		0.00042739
42		0.0854		0.2716		0.9706		0.8411		0.00042555
43		0.0836		0.3141		0.9673		0.8131		0.00042372
44		0.0825		0.2331		0.9670		0.8626		0.00042189
45		0.0783		0.2217		0.9689		0.8711		0.00042005
46		0.0863		0.2916		0.9597		0.8215		0.00041822
47		0.0829		0.2629		0.9605		0.8461		0.00041638
48		0.0738		0.2663		0.9677		0.8356		0.00041454
49		0.0717		0.2154		0.9687		0.8647		0.00041271
50		0.0638		0.2997		0.9733		0.8304		0.00041087
51		0.0624		0.2990		0.9748		0.8294		0.00040903
52		0.0596		0.2764		0.9762		0.8463		0.00040718
53		0.0577		0.2424		0.9767		0.8631		0.00040534
54		0.0552		0.2767		0.9773		0.8422		0.00040350
55		0.0540		0.2317		0.9768		0.8714		0.00040166
56		0.0529		0.2198		0.9767		0.8774		0.00039981
57		0.0531		0.2651		0.9759		0.8550		0.00039797
58		0.0495		0.2485		0.9784		0.8622		0.00039612
59		0.0469		0.2649		0.9791		0.8600		0.00039427
60		0.0479		0.2358		0.9787		0.8739		0.00039242
61		0.0468		0.2207		0.9786		0.8844		0.00039057
62		0.0479		0.3017		0.9771		0.8497		0.00038872
63		0.0500		0.4769		0.9746		0.7682		0.00038687
64		0.0516		0.2663		0.9704		0.8632		0.00038502
65		0.0711		0.2321		0.9553		0.8583		0.00038316
66		0.0510		0.2473		0.9717		0.8588		0.00038131
67		0.0441		0.2522		0.9770		0.8596		0.00037945
68		0.0446		0.2775		0.9770		0.8470		0.00037760
69		0.0444		0.2843		0.9761		0.8498		0.00037574
70		0.0457		0.3085		0.9753		0.8337		0.00037388
71		0.0421		0.2487		0.9770		0.8702		0.00037202
72		0.0419		0.2572		0.9770		0.8622		0.00037016
73		0.0387		0.2523		0.9794		0.8723		0.00036830
74		0.0382		0.2962		0.9789		0.8511		0.00036644
75		0.0364		0.2441		0.9798		0.8765		0.00036457
76		0.0362		0.2167		0.9803		0.8876		0.00036271
77		0.0359		0.2361		0.9802		0.8822		0.00036084
78		0.0398		0.2693		0.9778		0.8663		0.00035898
79		0.0352		0.2273		0.9795		0.8833		0.00035711
80		0.0338		0.2725		0.9807		0.8687		0.00035524
81		0.0347		0.2827		0.9800		0.8561		0.00035337
82		0.0344		0.2733		0.9797		0.8708		0.00035150
83		0.0337		0.2310		0.9798		0.8837		0.00034962
84		0.0340		0.2496		0.9798		0.8781		0.00034775
85		0.0337		0.2505		0.9797		0.8732		0.00034588
86		0.0329		0.2667		0.9800		0.8640		0.00034400
87		0.0324		0.2519		0.9803		0.8774		0.00034212
88		0.0309		0.2594		0.9815		0.8766		0.00034025
89		0.0317		0.2800		0.9805		0.8690		0.00033837
90		0.0304		0.2265		0.9814		0.8877		0.00033649
91		0.0293		0.2812		0.9823		0.8697		0.00033460
92		0.0294		0.2800		0.9820		0.8744		0.00033272
93		0.0301		0.2330		0.9809		0.8786		0.00033084
94		0.0294		0.2901		0.9813		0.8649		0.00032895
95		0.0289		0.2849		0.9817		0.8657		0.00032707
96		0.0329		0.2403		0.9792		0.8819		0.00032518
97		0.0289		0.2714		0.9814		0.8723		0.00032329
98		0.0322		0.2895		0.9786		0.8606		0.00032140
99		0.0461		0.3364		0.9666		0.8286		0.00031951
100		0.0365		0.2513		0.9743		0.8749		0.00031762
101		0.0304		0.2251		0.9797		0.8829		0.00031572
102		0.0276		0.2750		0.9820		0.8741		0.00031383
103		0.0270		0.2853		0.9824		0.8720		0.00031193
104		0.0266		0.2712		0.9827		0.8778		0.00031003
105		0.0259		0.2702		0.9830		0.8748		0.00030814
106		0.0293		0.2690		0.9808		0.8749		0.00030624
107		0.0277		0.2320		0.9813		0.8867		0.00030433
108		0.0273		0.2590		0.9817		0.8790		0.00030243
109		0.0279		0.2831		0.9804		0.8682		0.00030053
110		0.0270		0.2561		0.9814		0.8828		0.00029862
111		0.0265		0.2326		0.9820		0.8819		0.00029671
112		0.0272		0.3116		0.9814		0.8550		0.00029481
113		0.0264		0.2683		0.9817		0.8742		0.00029290
114		0.0251		0.3101		0.9827		0.8648		0.00029099
115		0.0236		0.3199		0.9834		0.8602		0.00028907
116		0.0248		0.2924		0.9833		0.8749		0.00028716
117		0.0259		0.2838		0.9819		0.8685		0.00028525
118		0.0235		0.2867		0.9836		0.8738		0.00028333
119		0.0234		0.3005		0.9838		0.8732		0.00028141
120		0.0227		0.3077		0.9840		0.8715		0.00027949
121		0.0228		0.3098		0.9842		0.8695		0.00027757
122		0.0227		0.3150		0.9843		0.8679		0.00027565
123		0.0227		0.2901		0.9842		0.8743		0.00027372
124		0.0230		0.3170		0.9836		0.8668		0.00027180
125		0.0228		0.3370		0.9842		0.8602		0.00026987
126		0.0220		0.3283		0.9845		0.8587		0.00026794
127		0.0214		0.3057		0.9849		0.8732		0.00026601
128		0.0214		0.3605		0.9851		0.8560		0.00026408
129		0.0243		0.3178		0.9827		0.8661		0.00026215
130		0.0240		0.3271		0.9828		0.8658		0.00026021
131		0.0223		0.3000		0.9840		0.8765		0.00025828
132		0.0221		0.2886		0.9844		0.8752		0.00025634
133		0.0227		0.3516		0.9836		0.8562		0.00025440
134		0.0245		0.2649		0.9828		0.8781		0.00025246
135		0.0261		0.2516		0.9813		0.8862		0.00025052
136		0.0247		0.3932		0.9818		0.8364		0.00024857
137		0.0227		0.3199		0.9838		0.8698		0.00024663
138		0.0232		0.3224		0.9830		0.8633		0.00024468
139		0.0232		0.3578		0.9834		0.8515		0.00024273
140		0.0219		0.3128		0.9840		0.8728		0.00024078
141		0.0208		0.3982		0.9846		0.8424		0.00023882
142		0.0203		0.3434		0.9851		0.8581		0.00023687
143		0.0204		0.3229		0.9851		0.8674		0.00023491
144		0.0205		0.3044		0.9848		0.8723		0.00023295
145		0.0206		0.3846		0.9847		0.8472		0.00023099
146		0.0203		0.2822		0.9848		0.8773		0.00022903
147		0.0212		0.3991		0.9843		0.8362		0.00022707
148		0.0215		0.3935		0.9838		0.8406		0.00022510
149		0.0259		0.3098		0.9808		0.8225		0.00022313
150		0.0303		0.2897		0.9770		0.8707		0.00022116
151		0.0241		0.2960		0.9815		0.8724		0.00021919
152		0.0223		0.3422		0.9828		0.8593		0.00021722
153		0.0250		0.3926		0.9820		0.8369		0.00021524
154		0.0203		0.3847		0.9847		0.8505		0.00021326
155		0.0197		0.3445		0.9854		0.8668		0.00021128
156		0.0208		0.3376		0.9845		0.8483		0.00020930
157		0.0224		0.3613		0.9835		0.8555		0.00020732
158		0.0207		0.3593		0.9843		0.8525		0.00020533
159		0.0193		0.3363		0.9851		0.8634		0.00020334
160		0.0192		0.3528		0.9855		0.8590		0.00020135
161		0.0186		0.3709		0.9860		0.8551		0.00019936
162		0.0190		0.3632		0.9854		0.8581		0.00019737
163		0.0191		0.3326		0.9854		0.8630		0.00019537
164		0.0207		0.3071		0.9844		0.8763		0.00019337
165		0.0203		0.2820		0.9846		0.8851		0.00019137
166		0.0191		0.2395		0.9852		0.8984		0.00018937
167		0.0189		0.2914		0.9857		0.8854		0.00018736
168		0.0188		0.2466		0.9854		0.8977		0.00018535
169		0.0183		0.2785		0.9861		0.8892		0.00018334
170		0.0181		0.2771		0.9860		0.8904		0.00018133
171		0.0181		0.2841		0.9862		0.8873		0.00017931
172		0.0180		0.2961		0.9861		0.8834		0.00017729
173		0.0178		0.2855		0.9863		0.8877		0.00017527
174		0.0176		0.2928		0.9865		0.8858		0.00017325
175		0.0180		0.3220		0.9861		0.8779		0.00017122
176		0.0186		0.2792		0.9856		0.8889		0.00016919
177		0.0173		0.2955		0.9865		0.8830		0.00016716
178		0.0179		0.3310		0.9863		0.8779		0.00016513
179		0.0176		0.2556		0.9865		0.8917		0.00016309
180		0.0178		0.2838		0.9862		0.8858		0.00016105
181		0.0188		0.3908		0.9855		0.8581		0.00015901
182		0.0171		0.3311		0.9867		0.8740		0.00015696
183		0.0181		0.3402		0.9861		0.8687		0.00015491
184		0.0178		0.3328		0.9861		0.8722		0.00015286
185		0.0168		0.3017		0.9869		0.8815		0.00015080
186		0.0170		0.3057		0.9867		0.8823		0.00014875
187		0.0187		0.2997		0.9853		0.8828		0.00014669
188		0.0177		0.3094		0.9860		0.8791		0.00014462
189		0.0171		0.3234		0.9867		0.8756		0.00014255
190		0.0172		0.3219		0.9867		0.8774		0.00014048
191		0.0166		0.2984		0.9867		0.8829		0.00013841
192		0.0166		0.3021		0.9867		0.8838		0.00013633
193		0.0166		0.3112		0.9871		0.8842		0.00013425
194		0.0164		0.3093		0.9871		0.8818		0.00013216
195		0.0162		0.3299		0.9872		0.8776		0.00013007
196		0.0162		0.3258		0.9872		0.8781		0.00012798
197		0.0161		0.3384		0.9875		0.8787		0.00012589
198		0.0162		0.4088		0.9873		0.8550		0.00012379
199		0.0173		0.3244		0.9861		0.8778		0.00012168
200		0.0162		0.3266		0.9872		0.8779		0.00011957
201		0.0162		0.3364		0.9872		0.8772		0.00011746
202		0.0169		0.3682		0.9866		0.8662		0.00011535
203		0.0167		0.3634		0.9869		0.8707		0.00011322
204		0.0164		0.3253		0.9870		0.8792		0.00011110
205		0.0158		0.2916		0.9874		0.8914		0.00010897
206		0.0158		0.3287		0.9873		0.8810		0.00010684
207		0.0158		0.3665		0.9875		0.8720		0.00010470
208		0.0163		0.3125		0.9870		0.8862		0.00010255
209		0.0165		0.3851		0.9872		0.8655		0.00010040
210		0.0155		0.3855		0.9877		0.8677		0.00009825
211		0.0161		0.3211		0.9871		0.8801		0.00009609
212		0.0164		0.3422		0.9870		0.8784		0.00009393
213		0.0157		0.3551		0.9876		0.8749		0.00009175
214		0.0153		0.3198		0.9878		0.8837		0.00008958
215		0.0160		0.3187		0.9873		0.8833		0.00008740
216		0.0154		0.3482		0.9878		0.8772		0.00008521
217		0.0150		0.3430		0.9879		0.8792		0.00008301
218		0.0152		0.3390		0.9878		0.8814		0.00008081
219		0.0152		0.3380		0.9879		0.8820		0.00007861
220		0.0152		0.3937		0.9877		0.8668		0.00007639
221		0.0155		0.3689		0.9876		0.8729		0.00007417
222		0.0157		0.3477		0.9873		0.8783		0.00007194
223		0.0156		0.3639		0.9877		0.8742		0.00006971
224		0.0152		0.3737		0.9877		0.8731		0.00006746
225		0.0151		0.3723		0.9879		0.8717		0.00006521
226		0.0151		0.3568		0.9878		0.8746		0.00006295
227		0.0150		0.3554		0.9880		0.8746		0.00006068
228		0.0156		0.3820		0.9875		0.8685		0.00005840
229		0.0152		0.3618		0.9878		0.8751		0.00005611
230		0.0148		0.3802		0.9881		0.8724		0.00005380
231		0.0149		0.3716		0.9879		0.8747		0.00005149
232		0.0149		0.3950		0.9880		0.8684		0.00004917
233		0.0149		0.3595		0.9881		0.8756		0.00004683
234		0.0147		0.3829		0.9881		0.8725		0.00004449
235		0.0148		0.3702		0.9881		0.8750		0.00004212
236		0.0148		0.3698		0.9881		0.8743		0.00003975
237		0.0148		0.3696		0.9881		0.8736		0.00003735
238		0.0146		0.3650		0.9882		0.8754		0.00003494
239		0.0150		0.3501		0.9879		0.8791		0.00003252
240		0.0149		0.3783		0.9882		0.8722		0.00003007
241		0.0145		0.3732		0.9883		0.8730		0.00002759
242		0.0150		0.3894		0.9880		0.8699		0.00002510
243		0.0145		0.3754		0.9883		0.8727		0.00002257
244		0.0150		0.3766		0.9880		0.8738		0.00002002
245		0.0148		0.3745		0.9882		0.8737		0.00001742
246		0.0145		0.3843		0.9883		0.8725		0.00001479
247		0.0148		0.3861		0.9881		0.8715		0.00001210
248		0.0145		0.3795		0.9884		0.8727		0.00000934
249		0.0144		0.3880		0.9883		0.8700		0.00000648
250		0.0145		0.3821		0.9884		0.8728		0.00000347
1		0.4832		0.5228		0.9408		0.8560		0.00050000
2		0.4496		0.4655		0.9773		0.8454		0.00049550
3		0.4249		0.4600		0.9772		0.8419		0.00049099
4		0.4005		0.4136		0.9774		0.8706		0.00048648
5		0.3769		0.3970		0.9781		0.8663		0.00048196
6		0.3541		0.3618		0.9769		0.8773		0.00047744
7		0.3325		0.3707		0.9702		0.8692		0.00047292
8		0.3124		0.3812		0.9701		0.8324		0.00046839
9		0.2920		0.3543		0.9753		0.8501		0.00046385
10		0.2741		0.3719		0.9705		0.8123		0.00045931
11		0.2625		0.3336		0.9622		0.8718		0.00045477
12		0.2446		0.3077		0.9704		0.8604		0.00045022
13		0.2279		0.2866		0.9745		0.8838		0.00044566
14		0.2098		0.2985		0.9794		0.8644		0.00044110
15		0.1976		0.2793		0.9789		0.8726		0.00043653
16		0.1887		0.2534		0.9769		0.8831		0.00043196
17		0.1749		0.2455		0.9757		0.8865		0.00042739
18		0.1670		0.2509		0.9770		0.8746		0.00042281
19		0.1561		0.2421		0.9783		0.8846		0.00041822
20		0.1463		0.2571		0.9799		0.8672		0.00041362
21		0.1394		0.2642		0.9809		0.8628		0.00040903
22		0.1305		0.2216		0.9801		0.8900		0.00040442
23		0.1242		0.2277		0.9812		0.8845		0.00039981
24		0.1201		0.2156		0.9803		0.8917		0.00039520
25		0.1124		0.2435		0.9805		0.8733		0.00039057
26		0.1064		0.2264		0.9810		0.8821		0.00038594
27		0.1020		0.2104		0.9813		0.8894		0.00038131
28		0.0969		0.2287		0.9819		0.8801		0.00037667
29		0.0941		0.2206		0.9816		0.8812		0.00037202
30		0.0918		0.2361		0.9808		0.8724		0.00036737
31		0.0869		0.2631		0.9816		0.8571		0.00036271
32		0.0829		0.2049		0.9820		0.8920		0.00035804
33		0.0917		0.2963		0.9701		0.8313		0.00035337
34		0.0855		0.2403		0.9736		0.8613		0.00034869
35		0.0828		0.2678		0.9744		0.8314		0.00034400
36		0.0747		0.2207		0.9792		0.8728		0.00033931
37		0.0725		0.2349		0.9796		0.8696		0.00033460
38		0.0702		0.3803		0.9812		0.7936		0.00032990
39		0.0700		0.2631		0.9771		0.8511		0.00032518
40		0.0670		0.2736		0.9798		0.8494		0.00032045
41		0.0617		0.2314		0.9823		0.8750		0.00031572
42		0.0606		0.1936		0.9828		0.8914		0.00031098
43		0.0588		0.2447		0.9829		0.8697		0.00030624
44		0.0589		0.2344		0.9818		0.8630		0.00030148
45		0.0564		0.2474		0.9821		0.8677		0.00029671
46		0.0538		0.2362		0.9829		0.8710		0.00029194
47		0.0526		0.2782		0.9838		0.8493		0.00028716
48		0.0519		0.2279		0.9833		0.8753		0.00028237
49		0.0492		0.2511		0.9844		0.8670		0.00027757
50		0.0480		0.2280		0.9844		0.8769		0.00027276
51		0.0479		0.2825		0.9842		0.8522		0.00026794
52		0.0463		0.2296		0.9843		0.8755		0.00026312
53		0.0458		0.2545		0.9844		0.8655		0.00025828
54		0.0450		0.2050		0.9838		0.8874		0.00025343
55		0.0438		0.2309		0.9844		0.8773		0.00024857
56		0.0432		0.2456		0.9848		0.8696		0.00024370
57		0.0417		0.2661		0.9852		0.8634		0.00023882
58		0.0420		0.2729		0.9853		0.8603		0.00023393
59		0.0427		0.2919		0.9836		0.8455		0.00022903
60		0.0405		0.2671		0.9848		0.8636		0.00022412
61		0.0421		0.2463		0.9828		0.8750		0.00021919
62		0.0507		0.2638		0.9770		0.8526		0.00021425
63		0.0449		0.2334		0.9804		0.8722		0.00020930
64		0.0397		0.2453		0.9839		0.8621		0.00020434
65		0.0385		0.2585		0.9845		0.8626		0.00019936
66		0.0380		0.2517		0.9845		0.8689		0.00019437
67		0.0364		0.2620		0.9853		0.8633		0.00018937
68		0.0362		0.2598		0.9856		0.8676		0.00018435
69		0.0360		0.2520		0.9856		0.8724		0.00017931
70		0.0348		0.2533		0.9856		0.8714		0.00017426
71		0.0351		0.2379		0.9851		0.8777		0.00016919
72		0.0339		0.2526		0.9858		0.8728		0.00016411
73		0.0342		0.2442		0.9857		0.8799		0.00015901
74		0.0336		0.2601		0.9857		0.8727		0.00015389
75		0.0341		0.2604		0.9854		0.8715		0.00014875
76		0.0323		0.2725		0.9861		0.8669		0.00014359
77		0.0316		0.2871		0.9865		0.8608		0.00013841
78		0.0317		0.2822		0.9865		0.8629		0.00013321
79		0.0315		0.2640		0.9863		0.8699		0.00012798
80		0.0315		0.2497		0.9865		0.8764		0.00012273
81		0.0310		0.2708		0.9866		0.8678		0.00011746
82		0.0308		0.2763		0.9864		0.8667		0.00011216
83		0.0306		0.2668		0.9868		0.8714		0.00010684
84		0.0301		0.2471		0.9867		0.8797		0.00010148
85		0.0311		0.3045		0.9860		0.8520		0.00009609
86		0.0299		0.2674		0.9865		0.8685		0.00009067
87		0.0302		0.2607		0.9862		0.8737		0.00008521
88		0.0298		0.2554		0.9865		0.8740		0.00007971
89		0.0289		0.2500		0.9870		0.8765		0.00007417
90		0.0288		0.2461		0.9870		0.8776		0.00006858
91		0.0280		0.2623		0.9871		0.8730		0.00006295
92		0.0284		0.2568		0.9869		0.8759		0.00005725
93		0.0281		0.2674		0.9871		0.8714		0.00005149
94		0.0282		0.2579		0.9872		0.8760		0.00004566
95		0.0284		0.2822		0.9869		0.8656		0.00003975
96		0.0283		0.2800		0.9871		0.8681		0.00003373
97		0.0282		0.2767		0.9871		0.8689		0.00002759
98		0.0283		0.2637		0.9870		0.8737		0.00002130
99		0.0283		0.2709		0.9874		0.8709		0.00001479
100		0.0284		0.2800		0.9871		0.8679		0.00000792
