Epoch		Train-loss		Test-loss		Train-IoU		Test-IoU		learningRate
494		0.0128		0.3835		0.9884		0.8617		0.00027132
495		0.0117		0.4540		0.9895		0.8505		0.00027084
496		0.0120		0.3198		0.9891		0.8826		0.00027035
497		0.0122		0.4403		0.9890		0.8574		0.00026987
498		0.0113		0.3147		0.9897		0.8818		0.00026939
499		0.0122		0.4919		0.9890		0.8371		0.00026891
500		0.0115		0.4141		0.9896		0.8602		0.00026843
501		0.0113		0.3757		0.9897		0.8718		0.00026794
502		0.0116		0.4311		0.9894		0.8477		0.00026746
503		0.0129		0.3751		0.9883		0.8726		0.00026698
504		0.0118		0.4115		0.9894		0.8615		0.00026650
505		0.0116		0.4051		0.9895		0.8678		0.00026601
506		0.0131		0.3237		0.9884		0.8848		0.00026553
507		0.0126		0.4605		0.9885		0.8549		0.00026505
508		0.0120		0.4109		0.9892		0.8612		0.00026456
509		0.0122		0.4739		0.9891		0.8540		0.00026408
510		0.0113		0.4341		0.9898		0.8634		0.00026360
511		0.0126		0.4279		0.9888		0.8205		0.00026312
512		0.0208		0.3931		0.9822		0.8608		0.00026263
513		0.0173		0.7729		0.9849		0.7697		0.00026215
514		0.0192		0.3057		0.9833		0.8814		0.00026167
515		0.0150		0.4561		0.9865		0.8525		0.00026118
516		0.0150		0.4252		0.9868		0.8637		0.00026070
517		0.0164		0.5902		0.9859		0.8105		0.00026021
518		0.0147		0.3962		0.9867		0.8620		0.00025973
519		0.0124		0.4414		0.9888		0.8540		0.00025925
520		0.0122		0.4260		0.9890		0.8663		0.00025876
521		0.0114		0.3701		0.9896		0.8812		0.00025828
522		0.0112		0.3649		0.9900		0.8813		0.00025779
523		0.0115		0.4760		0.9893		0.8493		0.00025731
524		0.0113		0.4320		0.9898		0.8553		0.00025682
525		0.0111		0.4362		0.9901		0.8604		0.00025634
526		0.0112		0.3644		0.9899		0.8733		0.00025586
527		0.0106		0.4303		0.9904		0.8634		0.00025537
528		0.0117		0.4237		0.9895		0.8595		0.00025489
529		0.0189		0.5068		0.9835		0.8600		0.00025440
530		0.0302		0.3056		0.9754		0.8843		0.00025392
531		0.0179		0.3912		0.9838		0.8574		0.00025343
532		0.0161		0.2868		0.9860		0.8951		0.00025294
533		0.0132		0.4226		0.9881		0.8701		0.00025246
534		0.0118		0.3426		0.9894		0.8875		0.00025197
535		0.0116		0.3712		0.9894		0.8846		0.00025149
536		0.0119		0.3658		0.9895		0.8851		0.00025100
537		0.0115		0.3854		0.9895		0.8764		0.00025052
538		0.0115		0.4334		0.9897		0.8635		0.00025003
539		0.0115		0.4051		0.9897		0.8688		0.00024954
540		0.0119		0.3876		0.9891		0.8685		0.00024906
541		0.0124		0.4219		0.9888		0.8583		0.00024857
542		0.0121		0.4574		0.9890		0.8541		0.00024809
543		0.0115		0.4159		0.9897		0.8654		0.00024760
544		0.0120		0.3432		0.9891		0.8843		0.00024711
545		0.0110		0.3916		0.9901		0.8836		0.00024663
546		0.0120		0.3935		0.9889		0.8696		0.00024614
547		0.0109		0.3335		0.9901		0.8912		0.00024565
548		0.0108		0.4140		0.9902		0.8642		0.00024516
549		0.0112		0.4593		0.9901		0.8540		0.00024468
550		0.0112		0.5146		0.9897		0.8454		0.00024419
551		0.0115		0.4773		0.9897		0.8524		0.00024370
552		0.0108		0.4512		0.9901		0.8579		0.00024322
553		0.0107		0.3790		0.9903		0.8778		0.00024273
554		0.0114		0.4638		0.9898		0.8649		0.00024224
555		0.0111		0.4858		0.9899		0.8518		0.00024175
556		0.0111		0.3619		0.9900		0.8713		0.00024126
557		0.0126		0.5531		0.9886		0.8390		0.00024078
558		0.0125		0.4181		0.9887		0.8584		0.00024029
559		0.0155		0.2541		0.9863		0.8806		0.00023980
560		0.0312		0.5017		0.9736		0.8474		0.00023931
561		0.0325		0.7806		0.9727		0.7912		0.00023882
562		0.0578		0.4775		0.9525		0.8175		0.00023834
563		0.0544		0.3544		0.9558		0.8404		0.00023785
564		0.0409		0.3117		0.9653		0.8739		0.00023736
565		0.0209		0.3726		0.9819		0.8645		0.00023687
566		0.0177		0.2963		0.9845		0.8808		0.00023638
567		0.0151		0.3240		0.9869		0.8807		0.00023589
568		0.0143		0.3424		0.9872		0.8725		0.00023540
569		0.0136		0.3378		0.9879		0.8816		0.00023491
570		0.0136		0.3855		0.9879		0.8725		0.00023442
571		0.0134		0.3883		0.9881		0.8680		0.00023393
572		0.0133		0.3625		0.9883		0.8760		0.00023344
573		0.0128		0.3448		0.9882		0.8778		0.00023295
574		0.0125		0.3694		0.9886		0.8735		0.00023246
575		0.0122		0.3614		0.9890		0.8749		0.00023197
576		0.0115		0.3683		0.9894		0.8741		0.00023148
577		0.0117		0.3733		0.9894		0.8740		0.00023099
578		0.0122		0.4189		0.9889		0.8720		0.00023050
579		0.0120		0.3523		0.9890		0.8772		0.00023001
580		0.0122		0.3856		0.9893		0.8717		0.00022952
581		0.0126		0.3914		0.9890		0.8709		0.00022903
582		0.0113		0.3618		0.9896		0.8787		0.00022854
583		0.0113		0.3863		0.9897		0.8735		0.00022805
584		0.0111		0.3656		0.9900		0.8764		0.00022756
585		0.0115		0.3809		0.9895		0.8749		0.00022707
586		0.0112		0.3681		0.9898		0.8765		0.00022658
587		0.0109		0.3416		0.9901		0.8805		0.00022608
588		0.0109		0.3653		0.9900		0.8732		0.00022559
589		0.0107		0.3882		0.9903		0.8741		0.00022510
590		0.0111		0.3960		0.9900		0.8682		0.00022461
591		0.0109		0.3970		0.9901		0.8747		0.00022412
592		0.0109		0.3738		0.9902		0.8744		0.00022363
593		0.0106		0.3687		0.9903		0.8776		0.00022313
594		0.0104		0.4091		0.9905		0.8705		0.00022264
595		0.0102		0.4201		0.9906		0.8706		0.00022215
596		0.0105		0.4066		0.9904		0.8682		0.00022166
597		0.0103		0.4155		0.9906		0.8659		0.00022116
598		0.0107		0.3863		0.9904		0.8702		0.00022067
599		0.0107		0.4295		0.9904		0.8669		0.00022018
600		0.0108		0.4567		0.9901		0.8580		0.00021968
601		0.0105		0.4274		0.9906		0.8678		0.00021919
602		0.0104		0.4300		0.9905		0.8683		0.00021870
603		0.0103		0.3960		0.9906		0.8718		0.00021821
604		0.0112		0.4154		0.9899		0.8718		0.00021771
605		0.0119		0.4092		0.9895		0.8690		0.00021722
606		0.0116		0.3958		0.9895		0.8757		0.00021672
607		0.0108		0.3850		0.9900		0.8770		0.00021623
608		0.0109		0.4104		0.9900		0.8733		0.00021574
609		0.0101		0.4093		0.9908		0.8730		0.00021524
610		0.0104		0.4134		0.9907		0.8770		0.00021475
611		0.0103		0.3660		0.9904		0.8760		0.00021425
612		0.0107		0.3587		0.9905		0.8783		0.00021376
613		0.0107		0.4068		0.9903		0.8657		0.00021326
614		0.0102		0.4067		0.9906		0.8712		0.00021277
615		0.0100		0.4025		0.9910		0.8713		0.00021227
616		0.0107		0.4276		0.9904		0.8635		0.00021178
617		0.0104		0.4123		0.9906		0.8758		0.00021128
618		0.0104		0.3872		0.9905		0.8778		0.00021079
619		0.0102		0.4014		0.9908		0.8756		0.00021029
620		0.0098		0.3897		0.9912		0.8750		0.00020980
621		0.0100		0.4677		0.9910		0.8672		0.00020930
622		0.0101		0.4343		0.9909		0.8682		0.00020881
623		0.0103		0.4135		0.9907		0.8770		0.00020831
624		0.0098		0.3962		0.9911		0.8726		0.00020782
625		0.0115		0.4213		0.9898		0.8657		0.00020732
626		0.0136		0.3218		0.9878		0.8871		0.00020682
627		0.0295		1.1590		0.9769		0.6726		0.00020633
628		0.0371		0.3375		0.9686		0.8749		0.00020583
629		0.0215		0.2932		0.9813		0.8886		0.00020533
630		0.0144		0.3941		0.9870		0.8747		0.00020484
631		0.0143		0.4298		0.9879		0.8747		0.00020434
632		0.0299		0.2346		0.9742		0.8897		0.00020384
633		0.0226		0.3005		0.9813		0.8727		0.00020334
634		0.0154		0.2835		0.9869		0.8889		0.00020285
635		0.0152		0.3608		0.9871		0.8605		0.00020235
636		0.0137		0.3290		0.9881		0.8794		0.00020185
637		0.0124		0.3395		0.9889		0.8776		0.00020135
638		0.0118		0.3854		0.9895		0.8751		0.00020086
639		0.0114		0.3635		0.9898		0.8795		0.00020036
640		0.0119		0.3685		0.9894		0.8798		0.00019986
641		0.0109		0.3365		0.9902		0.8833		0.00019936
642		0.0113		0.3563		0.9897		0.8807		0.00019886
643		0.0111		0.3717		0.9898		0.8788		0.00019836
644		0.0107		0.3863		0.9903		0.8741		0.00019787
645		0.0102		0.3705		0.9907		0.8804		0.00019737
646		0.0107		0.3669		0.9903		0.8808		0.00019687
647		0.0103		0.3709		0.9906		0.8800		0.00019637
648		0.0100		0.3881		0.9909		0.8785		0.00019587
649		0.0100		0.3787		0.9909		0.8752		0.00019537
650		0.0101		0.3777		0.9906		0.8789		0.00019487
651		0.0103		0.3771		0.9906		0.8789		0.00019437
652		0.0104		0.3428		0.9905		0.8825		0.00019387
653		0.0103		0.3558		0.9905		0.8839		0.00019337
654		0.0103		0.3856		0.9906		0.8839		0.00019287
655		0.0101		0.3824		0.9907		0.8821		0.00019237
656		0.0101		0.3874		0.9908		0.8784		0.00019187
657		0.0103		0.3826		0.9905		0.8812		0.00019137
658		0.0095		0.3484		0.9914		0.8856		0.00019087
659		0.0101		0.3827		0.9908		0.8682		0.00019037
660		0.0111		0.3969		0.9902		0.8577		0.00018987
661		0.0106		0.4251		0.9904		0.8645		0.00018937
662		0.0101		0.3848		0.9909		0.8798		0.00018886
663		0.0108		0.3884		0.9905		0.8742		0.00018836
664		0.0107		0.3715		0.9904		0.8792		0.00018786
665		0.0101		0.4201		0.9908		0.8702		0.00018736
666		0.0116		0.7830		0.9899		0.7748		0.00018686
667		0.0158		0.3175		0.9860		0.8828		0.00018636
668		0.0116		0.3576		0.9898		0.8773		0.00018585
669		0.0106		0.3843		0.9903		0.8652		0.00018535
670		0.0101		0.3103		0.9910		0.8938		0.00018485
671		0.0110		0.4110		0.9901		0.8627		0.00018435
672		0.0112		0.3349		0.9900		0.8889		0.00018384
673		0.0103		0.4713		0.9907		0.8495		0.00018334
674		0.0103		0.3923		0.9906		0.8756		0.00018284
675		0.0106		0.3980		0.9904		0.8763		0.00018233
676		0.0101		0.3766		0.9912		0.8837		0.00018183
677		0.0102		0.3923		0.9906		0.8750		0.00018133
678		0.0095		0.3945		0.9913		0.8784		0.00018082
679		0.0114		0.4129		0.9902		0.8703		0.00018032
680		0.0104		0.4275		0.9906		0.8712		0.00017981
681		0.0098		0.3659		0.9910		0.8855		0.00017931
682		0.0099		0.4293		0.9908		0.8650		0.00017881
683		0.0095		0.4398		0.9914		0.8692		0.00017830
684		0.0093		0.4257		0.9915		0.8748		0.00017780
685		0.0096		0.4029		0.9910		0.8811		0.00017729
686		0.0095		0.4396		0.9914		0.8687		0.00017679
687		0.0095		0.4191		0.9913		0.8716		0.00017628
688		0.0092		0.4171		0.9915		0.8768		0.00017578
689		0.0097		0.3895		0.9912		0.8809		0.00017527
690		0.0096		0.4064		0.9912		0.8774		0.00017476
691		0.0094		0.5347		0.9913		0.8376		0.00017426
692		0.0100		0.3792		0.9909		0.8806		0.00017375
693		0.0098		0.4268		0.9910		0.8716		0.00017325
694		0.0096		0.3633		0.9914		0.8837		0.00017274
695		0.0093		0.3935		0.9916		0.8804		0.00017223
696		0.0096		0.4654		0.9913		0.8684		0.00017173
697		0.0098		0.3775		0.9910		0.8770		0.00017122
698		0.0101		0.5135		0.9908		0.8449		0.00017071
699		0.0101		0.3800		0.9909		0.8740		0.00017021
700		0.0104		0.3466		0.9908		0.8823		0.00016970
701		0.0101		0.4586		0.9908		0.8628		0.00016919
702		0.0096		0.4063		0.9914		0.8758		0.00016868
703		0.0105		0.4095		0.9905		0.8644		0.00016818
704		0.0107		0.5188		0.9903		0.8477		0.00016767
705		0.0096		0.5145		0.9914		0.8520		0.00016716
706		0.0103		0.3930		0.9907		0.8767		0.00016665
707		0.0098		0.4878		0.9908		0.8542		0.00016614
708		0.0092		0.4354		0.9917		0.8661		0.00016563
709		0.0093		0.4087		0.9915		0.8769		0.00016513
710		0.0095		0.4358		0.9915		0.8753		0.00016462
711		0.0102		0.4280		0.9909		0.8749		0.00016411
712		0.0099		0.4946		0.9909		0.8610		0.00016360
713		0.0095		0.5214		0.9913		0.8622		0.00016309
714		0.0092		0.3965		0.9916		0.8798		0.00016258
715		0.0093		0.4761		0.9916		0.8675		0.00016207
716		0.0103		0.4962		0.9908		0.8583		0.00016156
717		0.0112		0.4496		0.9898		0.8615		0.00016105
718		0.0125		0.5905		0.9888		0.8299		0.00016054
719		0.0129		0.3702		0.9884		0.8772		0.00016003
720		0.0143		0.6805		0.9876		0.8198		0.00015952
721		0.0132		0.3664		0.9882		0.8767		0.00015901
722		0.0109		0.4265		0.9903		0.8658		0.00015849
723		0.0101		0.4523		0.9909		0.8616		0.00015798
724		0.0099		0.4496		0.9910		0.8636		0.00015747
725		0.0097		0.4417		0.9912		0.8694		0.00015696
726		0.0097		0.4586		0.9910		0.8702		0.00015645
727		0.0094		0.4092		0.9915		0.8783		0.00015594
728		0.0094		0.5635		0.9914		0.8448		0.00015542
729		0.0094		0.4176		0.9915		0.8768		0.00015491
730		0.0092		0.4685		0.9917		0.8644		0.00015440
731		0.0098		0.4216		0.9910		0.8682		0.00015389
732		0.0114		0.4531		0.9901		0.8640		0.00015337
733		0.0125		0.3896		0.9890		0.8769		0.00015286
734		0.0105		0.4537		0.9905		0.8695		0.00015235
735		0.0097		0.4561		0.9914		0.8668		0.00015183
736		0.0096		0.4537		0.9913		0.8719		0.00015132
737		0.0101		0.4735		0.9909		0.8585		0.00015080
738		0.0096		0.4049		0.9912		0.8795		0.00015029
739		0.0092		0.4404		0.9916		0.8725		0.00014978
740		0.0101		0.3806		0.9908		0.8728		0.00014926
741		0.0094		0.5369		0.9915		0.8364		0.00014875
742		0.0093		0.4098		0.9916		0.8769		0.00014823
743		0.0096		0.5893		0.9911		0.8366		0.00014772
744		0.0101		0.4955		0.9908		0.8554		0.00014720
745		0.0101		0.3822		0.9911		0.8789		0.00014669
746		0.0103		0.4677		0.9906		0.8591		0.00014617
747		0.0096		0.4249		0.9914		0.8670		0.00014565
748		0.0090		0.3895		0.9917		0.8802		0.00014514
749		0.0090		0.5557		0.9918		0.8380		0.00014462
750		0.0091		0.4457		0.9918		0.8615		0.00014410
751		0.0092		0.4754		0.9916		0.8642		0.00014359
752		0.0091		0.3674		0.9918		0.8782		0.00014307
753		0.0120		0.7125		0.9906		0.8054		0.00014255
754		0.0120		0.3958		0.9892		0.8647		0.00014204
755		0.0095		0.4504		0.9915		0.8643		0.00014152
756		0.0097		0.4644		0.9912		0.8554		0.00014100
757		0.0104		0.4094		0.9907		0.8796		0.00014048
758		0.0096		0.3867		0.9913		0.8733		0.00013996
759		0.0095		0.3965		0.9914		0.8866		0.00013945
760		0.0093		0.4134		0.9916		0.8799		0.00013893
761		0.0091		0.4011		0.9917		0.8883		0.00013841
762		0.0094		0.8756		0.9915		0.7703		0.00013789
763		0.0155		0.5965		0.9874		0.8323		0.00013737
764		0.0120		0.4264		0.9894		0.8688		0.00013685
765		0.0099		0.4620		0.9911		0.8544		0.00013633
766		0.0098		0.6018		0.9912		0.8379		0.00013581
767		0.0091		0.3835		0.9918		0.8777		0.00013529
768		0.0097		0.6125		0.9912		0.8317		0.00013477
769		0.0093		0.4096		0.9915		0.8765		0.00013425
770		0.0091		0.4658		0.9918		0.8653		0.00013373
771		0.0090		0.4027		0.9921		0.8663		0.00013321
772		0.0091		0.3764		0.9919		0.8781		0.00013269
773		0.0098		0.4388		0.9912		0.8656		0.00013216
774		0.0098		0.3972		0.9911		0.8767		0.00013164
775		0.0097		0.3898		0.9913		0.8755		0.00013112
776		0.0091		0.3935		0.9917		0.8781		0.00013060
777		0.0094		0.4398		0.9912		0.8734		0.00013007
778		0.0086		0.3976		0.9923		0.8737		0.00012955
779		0.0088		0.4274		0.9922		0.8666		0.00012903
780		0.0084		0.3972		0.9923		0.8754		0.00012851
781		0.0088		0.4698		0.9920		0.8636		0.00012798
782		0.0085		0.4420		0.9923		0.8651		0.00012746
783		0.0086		0.3924		0.9922		0.8746		0.00012693
784		0.0083		0.4327		0.9924		0.8693		0.00012641
785		0.0087		0.4409		0.9921		0.8658		0.00012589
786		0.0087		0.4255		0.9920		0.8709		0.00012536
787		0.0086		0.4698		0.9920		0.8661		0.00012484
788		0.0090		0.4542		0.9918		0.8614		0.00012431
789		0.0146		1.1349		0.9873		0.7051		0.00012379
790		0.0281		0.5797		0.9776		0.7889		0.00012326
791		0.0151		0.3450		0.9867		0.8686		0.00012273
792		0.0121		0.3374		0.9892		0.8810		0.00012221
793		0.0104		0.3980		0.9907		0.8685		0.00012168
794		0.0096		0.3736		0.9914		0.8736		0.00012116
795		0.0094		0.4045		0.9915		0.8774		0.00012063
796		0.0095		0.3027		0.9914		0.8889		0.00012010
797		0.0091		0.3821		0.9918		0.8770		0.00011957
798		0.0088		0.4059		0.9921		0.8696		0.00011905
799		0.0095		0.4375		0.9912		0.8698		0.00011852
800		0.0089		0.3744		0.9919		0.8788		0.00011799
801		0.0088		0.4060		0.9920		0.8714		0.00011746
802		0.0085		0.3838		0.9922		0.8795		0.00011693
803		0.0087		0.4168		0.9921		0.8743		0.00011640
804		0.0087		0.4269		0.9920		0.8701		0.00011587
805		0.0086		0.4117		0.9921		0.8725		0.00011535
806		0.0087		0.4083		0.9921		0.8704		0.00011482
807		0.0083		0.4164		0.9925		0.8791		0.00011429
808		0.0082		0.4589		0.9926		0.8623		0.00011376
809		0.0085		0.4341		0.9923		0.8733		0.00011322
810		0.0085		0.4568		0.9922		0.8674		0.00011269
811		0.0091		0.4237		0.9917		0.8701		0.00011216
812		0.0085		0.3959		0.9922		0.8787		0.00011163
813		0.0083		0.3758		0.9924		0.8791		0.00011110
814		0.0084		0.4321		0.9923		0.8737		0.00011057
815		0.0081		0.4078		0.9925		0.8769		0.00011004
816		0.0082		0.4056		0.9925		0.8768		0.00010950
817		0.0091		0.4479		0.9918		0.8492		0.00010897
818		0.0092		0.3547		0.9915		0.8836		0.00010844
819		0.0087		0.4471		0.9922		0.8651		0.00010790
820		0.0082		0.4474		0.9924		0.8667		0.00010737
821		0.0081		0.4182		0.9926		0.8717		0.00010684
822		0.0083		0.4397		0.9924		0.8707		0.00010630
823		0.0083		0.4357		0.9924		0.8768		0.00010577
824		0.0082		0.4631		0.9925		0.8689		0.00010523
825		0.0082		0.4384		0.9926		0.8737		0.00010470
826		0.0081		0.3885		0.9927		0.8809		0.00010416
827		0.0083		0.4632		0.9924		0.8674		0.00010362
828		0.0083		0.4123		0.9922		0.8752		0.00010309
829		0.0082		0.4350		0.9926		0.8676		0.00010255
830		0.0084		0.5160		0.9924		0.8569		0.00010202
831		0.0082		0.5094		0.9925		0.8624		0.00010148
832		0.0084		0.3794		0.9925		0.8803		0.00010094
833		0.0084		0.4200		0.9924		0.8726		0.00010040
834		0.0080		0.4460		0.9928		0.8706		0.00009987
835		0.0081		0.4184		0.9925		0.8737		0.00009933
836		0.0133		1.0266		0.9901		0.7660		0.00009879
837		0.0415		0.3767		0.9686		0.8360		0.00009825
838		0.0169		0.3092		0.9854		0.8857		0.00009771
839		0.0124		0.4048		0.9888		0.8681		0.00009717
840		0.0106		0.3235		0.9907		0.8830		0.00009663
841		0.0100		0.3915		0.9908		0.8736		0.00009609
842		0.0097		0.4261		0.9915		0.8690		0.00009555
843		0.0093		0.4206		0.9915		0.8667		0.00009501
844		0.0092		0.3952		0.9916		0.8725		0.00009447
845		0.0087		0.3605		0.9921		0.8810		0.00009393
846		0.0089		0.4055		0.9919		0.8753		0.00009338
847		0.0084		0.4277		0.9923		0.8716		0.00009284
848		0.0088		0.4006		0.9919		0.8723		0.00009230
849		0.0088		0.5007		0.9919		0.8500		0.00009175
850		0.0086		0.4540		0.9922		0.8635		0.00009121
851		0.0082		0.4408		0.9925		0.8640		0.00009067
852		0.0085		0.3792		0.9923		0.8771		0.00009012
853		0.0088		0.3672		0.9920		0.8810		0.00008958
854		0.0083		0.3773		0.9924		0.8764		0.00008903
855		0.0085		0.3820		0.9923		0.8780		0.00008849
856		0.0080		0.4142		0.9928		0.8695		0.00008794
857		0.0083		0.4380		0.9924		0.8677		0.00008740
858		0.0084		0.4206		0.9922		0.8711		0.00008685
859		0.0079		0.4208		0.9928		0.8703		0.00008630
860		0.0083		0.4434		0.9924		0.8674		0.00008576
861		0.0078		0.4652		0.9928		0.8623		0.00008521
862		0.0080		0.4723		0.9926		0.8572		0.00008466
863		0.0081		0.4246		0.9925		0.8745		0.00008411
864		0.0080		0.4364		0.9927		0.8685		0.00008356
865		0.0083		0.4122		0.9925		0.8725		0.00008301
866		0.0078		0.4229		0.9929		0.8706		0.00008247
867		0.0079		0.4244		0.9929		0.8695		0.00008192
868		0.0080		0.4168		0.9927		0.8744		0.00008136
869		0.0079		0.4472		0.9926		0.8715		0.00008081
870		0.0080		0.3914		0.9927		0.8779		0.00008026
871		0.0080		0.4366		0.9926		0.8667		0.00007971
872		0.0077		0.4545		0.9929		0.8662		0.00007916
873		0.0080		0.4275		0.9928		0.8688		0.00007861
874		0.0078		0.4089		0.9928		0.8720		0.00007805
875		0.0078		0.4535		0.9930		0.8635		0.00007750
876		0.0077		0.4636		0.9929		0.8662		0.00007695
877		0.0077		0.4513		0.9928		0.8660		0.00007639
878		0.0078		0.4594		0.9930		0.8664		0.00007584
879		0.0081		0.4285		0.9926		0.8730		0.00007528
880		0.0082		0.5843		0.9925		0.8304		0.00007473
881		0.0082		0.4833		0.9926		0.8637		0.00007417
882		0.0081		0.4254		0.9926		0.8663		0.00007361
883		0.0077		0.4927		0.9930		0.8590		0.00007306
884		0.0080		0.4540		0.9927		0.8656		0.00007250
885		0.0079		0.4091		0.9930		0.8756		0.00007194
886		0.0075		0.4398		0.9932		0.8730		0.00007138
887		0.0076		0.4327		0.9929		0.8727		0.00007082
888		0.0078		0.4426		0.9929		0.8713		0.00007027
889		0.0079		0.4738		0.9927		0.8666		0.00006971
890		0.0081		0.5223		0.9927		0.8560		0.00006914
891		0.0081		0.4624		0.9926		0.8718		0.00006858
892		0.0078		0.3913		0.9929		0.8830		0.00006802
893		0.0080		0.4566		0.9928		0.8714		0.00006746
894		0.0090		0.3632		0.9923		0.8809		0.00006690
895		0.0078		0.4284		0.9930		0.8732		0.00006634
896		0.0077		0.4212		0.9930		0.8692		0.00006577
897		0.0078		0.4244		0.9930		0.8710		0.00006521
898		0.0076		0.3878		0.9931		0.8786		0.00006464
899		0.0079		0.4010		0.9929		0.8789		0.00006408
900		0.0077		0.4477		0.9930		0.8657		0.00006351
901		0.0076		0.4469		0.9931		0.8652		0.00006295
902		0.0081		0.4537		0.9925		0.8666		0.00006238
903		0.0077		0.4651		0.9931		0.8654		0.00006181
904		0.0079		0.3833		0.9928		0.8758		0.00006124
905		0.0079		0.4273		0.9928		0.8672		0.00006068
906		0.0077		0.4138		0.9929		0.8757		0.00006011
907		0.0077		0.4411		0.9928		0.8704		0.00005954
908		0.0076		0.4108		0.9931		0.8731		0.00005897
909		0.0078		0.5433		0.9928		0.8494		0.00005840
910		0.0077		0.4507		0.9929		0.8713		0.00005782
911		0.0076		0.4416		0.9930		0.8680		0.00005725
912		0.0075		0.4599		0.9932		0.8691		0.00005668
913		0.0079		0.4520		0.9928		0.8615		0.00005611
914		0.0079		0.4310		0.9927		0.8689		0.00005553
915		0.0080		0.5026		0.9928		0.8553		0.00005496
916		0.0082		0.4652		0.9924		0.8630		0.00005438
917		0.0080		0.4320		0.9929		0.8690		0.00005380
918		0.0076		0.4064		0.9929		0.8760		0.00005323
919		0.0076		0.4104		0.9930		0.8710		0.00005265
920		0.0076		0.3923		0.9931		0.8824		0.00005207
921		0.0078		0.4186		0.9929		0.8757		0.00005149
922		0.0078		0.3982		0.9928		0.8822		0.00005091
923		0.0076		0.4397		0.9930		0.8753		0.00005033
924		0.0076		0.4068		0.9930		0.8799		0.00004975
925		0.0077		0.4298		0.9929		0.8719		0.00004917
926		0.0076		0.4354		0.9931		0.8704		0.00004859
927		0.0083		0.6818		0.9926		0.8100		0.00004800
928		0.0081		0.4346		0.9928		0.8765		0.00004742
929		0.0081		0.4347		0.9926		0.8724		0.00004683
930		0.0082		0.4617		0.9924		0.8656		0.00004625
931		0.0077		0.4622		0.9931		0.8657		0.00004566
932		0.0076		0.4324		0.9931		0.8717		0.00004507
933		0.0075		0.4425		0.9931		0.8693		0.00004449
934		0.0074		0.4381		0.9932		0.8724		0.00004390
935		0.0075		0.4298		0.9932		0.8697		0.00004331
936		0.0075		0.4577		0.9931		0.8691		0.00004272
937		0.0076		0.4735		0.9930		0.8666		0.00004212
938		0.0076		0.4304		0.9932		0.8730		0.00004153
939		0.0073		0.4985		0.9933		0.8608		0.00004094
940		0.0074		0.4829		0.9933		0.8625		0.00004034
941		0.0073		0.4595		0.9933		0.8649		0.00003975
942		0.0073		0.4680		0.9934		0.8653		0.00003915
943		0.0075		0.4629		0.9932		0.8675		0.00003855
944		0.0073		0.4754		0.9933		0.8662		0.00003795
945		0.0072		0.4765		0.9936		0.8635		0.00003735
946		0.0074		0.4613		0.9931		0.8668		0.00003675
947		0.0077		0.4709		0.9930		0.8590		0.00003615
948		0.0074		0.4963		0.9932		0.8598		0.00003555
949		0.0076		0.4809		0.9932		0.8638		0.00003494
950		0.0072		0.4474		0.9935		0.8636		0.00003434
951		0.0074		0.4806		0.9934		0.8606		0.00003373
952		0.0072		0.4325		0.9934		0.8679		0.00003312
953		0.0072		0.4975		0.9935		0.8597		0.00003252
954		0.0073		0.4837		0.9932		0.8624		0.00003190
955		0.0073		0.4782		0.9934		0.8660		0.00003129
956		0.0076		0.4573		0.9930		0.8697		0.00003068
957		0.0073		0.4630		0.9934		0.8689		0.00003007
958		0.0074		0.4174		0.9932		0.8755		0.00002945
959		0.0072		0.4589		0.9933		0.8668		0.00002883
960		0.0074		0.4776		0.9933		0.8567		0.00002821
961		0.0073		0.4761		0.9933		0.8604		0.00002759
962		0.0077		0.3928		0.9931		0.8823		0.00002697
963		0.0078		0.4034		0.9928		0.8793		0.00002635
964		0.0074		0.4361		0.9933		0.8784		0.00002572
965		0.0070		0.4247		0.9936		0.8769		0.00002510
966		0.0074		0.4608		0.9933		0.8688		0.00002447
967		0.0071		0.4584		0.9936		0.8704		0.00002384
968		0.0070		0.4319		0.9936		0.8744		0.00002321
969		0.0073		0.4542		0.9934		0.8694		0.00002257
970		0.0074		0.4449		0.9933		0.8660		0.00002194
971		0.0071		0.4799		0.9935		0.8653		0.00002130
972		0.0070		0.4497		0.9936		0.8731		0.00002066
973		0.0071		0.3981		0.9935		0.8798		0.00002002
974		0.0071		0.4443		0.9935		0.8763		0.00001937
975		0.0071		0.4660		0.9935		0.8692		0.00001873
976		0.0071		0.4626		0.9937		0.8718		0.00001808
977		0.0072		0.4325		0.9933		0.8732		0.00001742
978		0.0073		0.4496		0.9934		0.8714		0.00001677
979		0.0074		0.4730		0.9933		0.8669		0.00001611
980		0.0071		0.4854		0.9935		0.8655		0.00001545
981		0.0072		0.4338		0.9935		0.8733		0.00001479
982		0.0071		0.4729		0.9934		0.8679		0.00001412
983		0.0067		0.4864		0.9940		0.8660		0.00001345
984		0.0070		0.4887		0.9935		0.8631		0.00001278
985		0.0071		0.4584		0.9935		0.8685		0.00001210
986		0.0069		0.4662		0.9937		0.8713		0.00001141
987		0.0070		0.4945		0.9938		0.8698		0.00001073
988		0.0070		0.4441		0.9935		0.8739		0.00001004
989		0.0069		0.4741		0.9938		0.8717		0.00000934
990		0.0070		0.4563		0.9936		0.8717		0.00000863
991		0.0071		0.4699		0.9935		0.8722		0.00000792
