3.150000000000000000e+02,4.000000000000000000e+01,4.770000000000000000e+02,1.850000000000000000e+02
3.210000000000000000e+02,9.700000000000000000e+01,5.180000000000000000e+02,2.720000000000000000e+02,7.150000000000000000e+02,9.200000000000000000e+01,9.000000000000000000e+02,2.650000000000000000e+02
3.140000000000000000e+02,1.350000000000000000e+02,5.060000000000000000e+02,3.050000000000000000e+02,7.030000000000000000e+02,1.270000000000000000e+02,8.880000000000000000e+02,2.970000000000000000e+02
3.140000000000000000e+02,1.650000000000000000e+02,5.110000000000000000e+02,3.300000000000000000e+02,7.200000000000000000e+02,1.800000000000000000e+02,8.620000000000000000e+02,3.150000000000000000e+02
3.200000000000000000e+02,2.050000000000000000e+02,5.100000000000000000e+02,3.650000000000000000e+02,7.020000000000000000e+02,2.000000000000000000e+02,8.850000000000000000e+02,3.620000000000000000e+02
3.200000000000000000e+02,3.220000000000000000e+02,5.080000000000000000e+02,4.650000000000000000e+02,6.940000000000000000e+02,3.170000000000000000e+02,8.720000000000000000e+02,4.600000000000000000e+02
3.230000000000000000e+02,3.570000000000000000e+02,5.130000000000000000e+02,5.000000000000000000e+02,6.920000000000000000e+02,3.500000000000000000e+02,8.690000000000000000e+02,4.920000000000000000e+02,3.230000000000000000e+02,0.000000000000000000e+00,5.210000000000000000e+02,1.020000000000000000e+02,7.200000000000000000e+02,0.000000000000000000e+00,9.130000000000000000e+02,9.700000000000000000e+01
7.020000000000000000e+02,4.420000000000000000e+02,8.450000000000000000e+02,5.450000000000000000e+02,3.300000000000000000e+02,4.370000000000000000e+02,4.770000000000000000e+02,5.370000000000000000e+02,3.050000000000000000e+02,0.000000000000000000e+00,5.100000000000000000e+02,1.700000000000000000e+02,7.070000000000000000e+02,0.000000000000000000e+00,9.050000000000000000e+02,1.670000000000000000e+02
7.070000000000000000e+02,4.920000000000000000e+02,8.470000000000000000e+02,5.900000000000000000e+02,3.210000000000000000e+02,4.700000000000000000e+01,5.210000000000000000e+02,2.270000000000000000e+02,7.140000000000000000e+02,4.500000000000000000e+01,9.090000000000000000e+02,2.220000000000000000e+02
7.020000000000000000e+02,5.350000000000000000e+02,8.400000000000000000e+02,6.250000000000000000e+02,3.260000000000000000e+02,9.500000000000000000e+01,5.290000000000000000e+02,2.720000000000000000e+02,7.140000000000000000e+02,9.200000000000000000e+01,9.040000000000000000e+02,2.650000000000000000e+02
6.700000000000000000e+02,5.950000000000000000e+02,8.150000000000000000e+02,6.850000000000000000e+02,3.070000000000000000e+02,5.950000000000000000e+02,4.500000000000000000e+02,6.720000000000000000e+02,2.810000000000000000e+02,1.500000000000000000e+02,4.830000000000000000e+02,3.250000000000000000e+02,6.760000000000000000e+02,1.470000000000000000e+02,8.690000000000000000e+02,3.200000000000000000e+02
6.800000000000000000e+02,6.250000000000000000e+02,8.200000000000000000e+02,7.050000000000000000e+02,3.120000000000000000e+02,6.150000000000000000e+02,4.600000000000000000e+02,6.970000000000000000e+02,2.900000000000000000e+02,1.770000000000000000e+02,4.900000000000000000e+02,3.520000000000000000e+02,6.890000000000000000e+02,1.750000000000000000e+02,8.840000000000000000e+02,3.450000000000000000e+02
3.070000000000000000e+02,6.550000000000000000e+02,4.520000000000000000e+02,7.270000000000000000e+02,2.850000000000000000e+02,2.270000000000000000e+02,4.830000000000000000e+02,3.900000000000000000e+02,6.750000000000000000e+02,2.250000000000000000e+02,8.650000000000000000e+02,3.850000000000000000e+02
6.900000000000000000e+02,3.120000000000000000e+02,8.420000000000000000e+02,4.370000000000000000e+02,3.000000000000000000e+02,3.100000000000000000e+02,4.550000000000000000e+02,4.320000000000000000e+02
2.990000000000000000e+02,3.470000000000000000e+02,4.940000000000000000e+02,4.970000000000000000e+02,6.860000000000000000e+02,3.400000000000000000e+02,8.760000000000000000e+02,4.900000000000000000e+02,2.910000000000000000e+02,0.000000000000000000e+00,4.960000000000000000e+02,1.000000000000000000e+02,7.080000000000000000e+02,0.000000000000000000e+00,9.060000000000000000e+02,9.500000000000000000e+01
6.870000000000000000e+02,4.320000000000000000e+02,8.320000000000000000e+02,5.370000000000000000e+02,3.070000000000000000e+02,4.250000000000000000e+02,4.620000000000000000e+02,5.320000000000000000e+02,2.790000000000000000e+02,0.000000000000000000e+00,4.860000000000000000e+02,1.750000000000000000e+02,6.860000000000000000e+02,0.000000000000000000e+00,8.880000000000000000e+02,1.700000000000000000e+02
6.900000000000000000e+02,4.820000000000000000e+02,8.350000000000000000e+02,5.820000000000000000e+02,3.200000000000000000e+02,4.750000000000000000e+02,4.700000000000000000e+02,5.770000000000000000e+02,2.860000000000000000e+02,4.200000000000000000e+01,4.930000000000000000e+02,2.250000000000000000e+02,6.940000000000000000e+02,4.200000000000000000e+01,8.940000000000000000e+02,2.220000000000000000e+02
