2.830000000000000000e+02,0.000000000000000000e+00,4.730000000000000000e+02,1.550000000000000000e+02,6.890000000000000000e+02,0.000000000000000000e+00,8.760000000000000000e+02,1.470000000000000000e+02
3.130000000000000000e+02,3.200000000000000000e+01,5.080000000000000000e+02,2.050000000000000000e+02,7.060000000000000000e+02,2.200000000000000000e+01,8.990000000000000000e+02,2.020000000000000000e+02
3.250000000000000000e+02,1.000000000000000000e+02,5.150000000000000000e+02,2.720000000000000000e+02,7.190000000000000000e+02,9.700000000000000000e+01,9.040000000000000000e+02,2.650000000000000000e+02,0.000000000000000000e+00,1.050000000000000000e+02,1.150000000000000000e+02,2.420000000000000000e+02
3.330000000000000000e+02,1.670000000000000000e+02,5.200000000000000000e+02,3.320000000000000000e+02,7.190000000000000000e+02,1.570000000000000000e+02,9.070000000000000000e+02,3.250000000000000000e+02,0.000000000000000000e+00,1.670000000000000000e+02,1.270000000000000000e+02,3.000000000000000000e+02
3.740000000000000000e+02,1.950000000000000000e+02,4.740000000000000000e+02,3.520000000000000000e+02,6.950000000000000000e+02,2.170000000000000000e+02,8.400000000000000000e+02,3.470000000000000000e+02,0.000000000000000000e+00,2.100000000000000000e+02,8.500000000000000000e+01,3.370000000000000000e+02
2.980000000000000000e+02,3.020000000000000000e+02,4.830000000000000000e+02,4.470000000000000000e+02,6.770000000000000000e+02,2.970000000000000000e+02,8.570000000000000000e+02,4.450000000000000000e+02,0.000000000000000000e+00,3.070000000000000000e+02,9.500000000000000000e+01,4.220000000000000000e+02
3.610000000000000000e+02,3.270000000000000000e+02,4.860000000000000000e+02,4.670000000000000000e+02,7.000000000000000000e+02,3.550000000000000000e+02,8.370000000000000000e+02,4.620000000000000000e+02,0.000000000000000000e+00,3.420000000000000000e+02,1.100000000000000000e+02,4.520000000000000000e+02,7.100000000000000000e+02,0.000000000000000000e+00,8.650000000000000000e+02,7.500000000000000000e+01
7.000000000000000000e+02,3.920000000000000000e+02,8.400000000000000000e+02,4.920000000000000000e+02,3.250000000000000000e+02,3.850000000000000000e+02,4.720000000000000000e+02,4.900000000000000000e+02,0.000000000000000000e+00,3.800000000000000000e+02,1.100000000000000000e+02,4.820000000000000000e+02,2.970000000000000000e+02,0.000000000000000000e+00,4.900000000000000000e+02,1.220000000000000000e+02,7.170000000000000000e+02,0.000000000000000000e+00,8.620000000000000000e+02,1.070000000000000000e+02
6.950000000000000000e+02,4.500000000000000000e+02,8.300000000000000000e+02,5.470000000000000000e+02,3.580000000000000000e+02,4.220000000000000000e+02,4.830000000000000000e+02,5.470000000000000000e+02,0.000000000000000000e+00,4.370000000000000000e+02,1.100000000000000000e+02,5.320000000000000000e+02,7.050000000000000000e+02,2.500000000000000000e+01,8.570000000000000000e+02,1.700000000000000000e+02,3.120000000000000000e+02,1.700000000000000000e+01,4.750000000000000000e+02,1.650000000000000000e+02
6.970000000000000000e+02,5.000000000000000000e+02,8.400000000000000000e+02,5.920000000000000000e+02,3.270000000000000000e+02,4.950000000000000000e+02,4.720000000000000000e+02,5.850000000000000000e+02,0.000000000000000000e+00,4.920000000000000000e+02,1.120000000000000000e+02,5.750000000000000000e+02,7.150000000000000000e+02,6.500000000000000000e+01,8.650000000000000000e+02,2.120000000000000000e+02,3.150000000000000000e+02,6.200000000000000000e+01,4.750000000000000000e+02,2.070000000000000000e+02
7.100000000000000000e+02,5.620000000000000000e+02,8.450000000000000000e+02,6.470000000000000000e+02,3.520000000000000000e+02,5.550000000000000000e+02,4.920000000000000000e+02,6.400000000000000000e+02,5.000000000000000000e+00,5.470000000000000000e+02,1.500000000000000000e+02,6.320000000000000000e+02,3.850000000000000000e+02,1.250000000000000000e+02,5.150000000000000000e+02,2.920000000000000000e+02,7.250000000000000000e+02,1.470000000000000000e+02,8.720000000000000000e+02,2.870000000000000000e+02,0.000000000000000000e+00,1.400000000000000000e+02,1.150000000000000000e+02,2.770000000000000000e+02
3.370000000000000000e+02,6.570000000000000000e+02,4.700000000000000000e+02,7.250000000000000000e+02,0.000000000000000000e+00,6.550000000000000000e+02,1.270000000000000000e+02,7.220000000000000000e+02,3.080000000000000000e+02,2.470000000000000000e+02,4.950000000000000000e+02,4.000000000000000000e+02,6.770000000000000000e+02,2.470000000000000000e+02,8.590000000000000000e+02,4.000000000000000000e+02,0.000000000000000000e+00,2.600000000000000000e+02,9.700000000000000000e+01,3.850000000000000000e+02
7.100000000000000000e+02,3.370000000000000000e+02,8.550000000000000000e+02,4.500000000000000000e+02,3.400000000000000000e+02,3.350000000000000000e+02,4.900000000000000000e+02,4.470000000000000000e+02,0.000000000000000000e+00,3.320000000000000000e+02,1.200000000000000000e+02,4.420000000000000000e+02,3.230000000000000000e+02,0.000000000000000000e+00,5.180000000000000000e+02,8.500000000000000000e+01,7.110000000000000000e+02,0.000000000000000000e+00,8.990000000000000000e+02,8.200000000000000000e+01
7.120000000000000000e+02,3.800000000000000000e+02,8.570000000000000000e+02,4.870000000000000000e+02,3.500000000000000000e+02,3.750000000000000000e+02,4.970000000000000000e+02,4.820000000000000000e+02,0.000000000000000000e+00,3.750000000000000000e+02,1.320000000000000000e+02,4.770000000000000000e+02,3.210000000000000000e+02,0.000000000000000000e+00,5.140000000000000000e+02,1.250000000000000000e+02,7.120000000000000000e+02,0.000000000000000000e+00,8.990000000000000000e+02,1.250000000000000000e+02
3.400000000000000000e+02,4.500000000000000000e+02,4.900000000000000000e+02,5.550000000000000000e+02,7.020000000000000000e+02,4.550000000000000000e+02,8.450000000000000000e+02,5.520000000000000000e+02,0.000000000000000000e+00,4.400000000000000000e+02,1.270000000000000000e+02,5.450000000000000000e+02,6.970000000000000000e+02,1.700000000000000000e+01,8.920000000000000000e+02,1.970000000000000000e+02,3.150000000000000000e+02,2.000000000000000000e+01,5.170000000000000000e+02,1.950000000000000000e+02
3.400000000000000000e+02,4.750000000000000000e+02,4.900000000000000000e+02,5.770000000000000000e+02,0.000000000000000000e+00,4.700000000000000000e+02,1.350000000000000000e+02,5.720000000000000000e+02,7.000000000000000000e+02,4.800000000000000000e+02,8.400000000000000000e+02,5.720000000000000000e+02,3.140000000000000000e+02,5.500000000000000000e+01,5.090000000000000000e+02,2.300000000000000000e+02,7.030000000000000000e+02,5.200000000000000000e+01,8.930000000000000000e+02,2.270000000000000000e+02
0.000000000000000000e+00,5.050000000000000000e+02,1.350000000000000000e+02,6.050000000000000000e+02,3.420000000000000000e+02,5.150000000000000000e+02,4.900000000000000000e+02,6.050000000000000000e+02,7.020000000000000000e+02,5.170000000000000000e+02,8.400000000000000000e+02,6.050000000000000000e+02,3.180000000000000000e+02,8.700000000000000000e+01,5.100000000000000000e+02,2.600000000000000000e+02,7.070000000000000000e+02,8.700000000000000000e+01,8.940000000000000000e+02,2.600000000000000000e+02
