3.200000000000000000e+02,4.200000000000000000e+01,4.750000000000000000e+02,1.820000000000000000e+02
7.350000000000000000e+02,1.170000000000000000e+02,8.820000000000000000e+02,2.550000000000000000e+02,3.370000000000000000e+02,1.100000000000000000e+02,4.920000000000000000e+02,2.500000000000000000e+02
7.200000000000000000e+02,1.520000000000000000e+02,8.700000000000000000e+02,2.870000000000000000e+02,3.320000000000000000e+02,1.450000000000000000e+02,4.820000000000000000e+02,2.820000000000000000e+02
3.190000000000000000e+02,1.650000000000000000e+02,5.120000000000000000e+02,3.300000000000000000e+02,6.980000000000000000e+02,1.600000000000000000e+02,8.800000000000000000e+02,3.220000000000000000e+02
3.210000000000000000e+02,2.070000000000000000e+02,5.110000000000000000e+02,3.650000000000000000e+02,7.010000000000000000e+02,2.000000000000000000e+02,8.840000000000000000e+02,3.600000000000000000e+02
3.290000000000000000e+02,3.220000000000000000e+02,5.170000000000000000e+02,4.650000000000000000e+02,7.100000000000000000e+02,3.370000000000000000e+02,8.550000000000000000e+02,4.500000000000000000e+02
7.100000000000000000e+02,3.750000000000000000e+02,8.550000000000000000e+02,4.850000000000000000e+02,3.370000000000000000e+02,3.700000000000000000e+02,4.870000000000000000e+02,4.750000000000000000e+02,3.220000000000000000e+02,0.000000000000000000e+00,5.170000000000000000e+02,1.020000000000000000e+02,7.200000000000000000e+02,0.000000000000000000e+00,9.100000000000000000e+02,9.700000000000000000e+01
7.020000000000000000e+02,4.450000000000000000e+02,8.450000000000000000e+02,5.420000000000000000e+02,3.270000000000000000e+02,4.400000000000000000e+02,4.770000000000000000e+02,5.370000000000000000e+02,3.100000000000000000e+02,0.000000000000000000e+00,5.100000000000000000e+02,1.700000000000000000e+02,7.100000000000000000e+02,0.000000000000000000e+00,9.050000000000000000e+02,1.670000000000000000e+02
7.070000000000000000e+02,4.950000000000000000e+02,8.500000000000000000e+02,5.900000000000000000e+02,7.080000000000000000e+02,4.500000000000000000e+01,9.030000000000000000e+02,2.200000000000000000e+02,3.400000000000000000e+02,6.000000000000000000e+01,5.000000000000000000e+02,2.050000000000000000e+02
7.000000000000000000e+02,5.350000000000000000e+02,8.400000000000000000e+02,6.250000000000000000e+02,7.020000000000000000e+02,9.000000000000000000e+01,8.970000000000000000e+02,2.650000000000000000e+02,3.370000000000000000e+02,1.050000000000000000e+02,4.970000000000000000e+02,2.500000000000000000e+02
6.670000000000000000e+02,5.970000000000000000e+02,8.120000000000000000e+02,6.850000000000000000e+02,3.020000000000000000e+02,5.920000000000000000e+02,4.520000000000000000e+02,6.750000000000000000e+02,2.790000000000000000e+02,1.470000000000000000e+02,4.820000000000000000e+02,3.250000000000000000e+02,6.800000000000000000e+02,1.470000000000000000e+02,8.750000000000000000e+02,3.170000000000000000e+02
6.770000000000000000e+02,6.250000000000000000e+02,8.200000000000000000e+02,7.100000000000000000e+02,3.120000000000000000e+02,6.170000000000000000e+02,4.570000000000000000e+02,6.970000000000000000e+02,2.900000000000000000e+02,1.820000000000000000e+02,4.900000000000000000e+02,3.520000000000000000e+02,7.050000000000000000e+02,1.970000000000000000e+02,8.620000000000000000e+02,3.370000000000000000e+02
3.050000000000000000e+02,6.550000000000000000e+02,4.550000000000000000e+02,7.250000000000000000e+02,2.830000000000000000e+02,2.270000000000000000e+02,4.810000000000000000e+02,3.900000000000000000e+02,6.760000000000000000e+02,2.250000000000000000e+02,8.660000000000000000e+02,3.820000000000000000e+02
6.900000000000000000e+02,3.120000000000000000e+02,8.420000000000000000e+02,4.400000000000000000e+02,2.950000000000000000e+02,3.100000000000000000e+02,4.570000000000000000e+02,4.320000000000000000e+02
7.050000000000000000e+02,3.620000000000000000e+02,8.570000000000000000e+02,4.820000000000000000e+02,3.120000000000000000e+02,3.570000000000000000e+02,4.720000000000000000e+02,4.750000000000000000e+02,2.910000000000000000e+02,0.000000000000000000e+00,4.960000000000000000e+02,9.700000000000000000e+01,7.060000000000000000e+02,0.000000000000000000e+00,9.060000000000000000e+02,9.200000000000000000e+01
2.940000000000000000e+02,4.170000000000000000e+02,4.820000000000000000e+02,5.550000000000000000e+02,6.650000000000000000e+02,4.070000000000000000e+02,8.530000000000000000e+02,5.470000000000000000e+02,2.810000000000000000e+02,0.000000000000000000e+00,4.810000000000000000e+02,1.700000000000000000e+02,6.880000000000000000e+02,0.000000000000000000e+00,8.860000000000000000e+02,1.670000000000000000e+02
