4.640000000000000000e+02,1.200000000000000000e+01,6.770000000000000000e+02,2.000000000000000000e+02,6.600000000000000000e+01,1.700000000000000000e+01,2.610000000000000000e+02,1.920000000000000000e+02
4.800000000000000000e+02,1.100000000000000000e+02,6.820000000000000000e+02,2.900000000000000000e+02,8.800000000000000000e+01,1.150000000000000000e+02,2.780000000000000000e+02,2.850000000000000000e+02
4.790000000000000000e+02,1.670000000000000000e+02,6.790000000000000000e+02,3.370000000000000000e+02,8.100000000000000000e+01,1.650000000000000000e+02,2.680000000000000000e+02,3.320000000000000000e+02
4.720000000000000000e+02,2.400000000000000000e+02,6.720000000000000000e+02,4.000000000000000000e+02,8.700000000000000000e+01,2.570000000000000000e+02,2.570000000000000000e+02,3.800000000000000000e+02
4.850000000000000000e+02,3.070000000000000000e+02,6.830000000000000000e+02,4.600000000000000000e+02,1.070000000000000000e+02,3.270000000000000000e+02,2.750000000000000000e+02,4.400000000000000000e+02
1.120000000000000000e+02,3.900000000000000000e+02,2.750000000000000000e+02,4.900000000000000000e+02,5.100000000000000000e+02,3.820000000000000000e+02,6.550000000000000000e+02,4.800000000000000000e+02,7.500000000000000000e+01,0.000000000000000000e+00,2.650000000000000000e+02,1.000000000000000000e+02,4.720000000000000000e+02,0.000000000000000000e+00,6.870000000000000000e+02,9.700000000000000000e+01
1.320000000000000000e+02,5.700000000000000000e+02,2.870000000000000000e+02,6.500000000000000000e+02,5.150000000000000000e+02,5.520000000000000000e+02,6.550000000000000000e+02,6.320000000000000000e+02,4.810000000000000000e+02,1.020000000000000000e+02,6.860000000000000000e+02,2.850000000000000000e+02,9.300000000000000000e+01,1.020000000000000000e+02,2.860000000000000000e+02,2.770000000000000000e+02
1.420000000000000000e+02,6.370000000000000000e+02,2.950000000000000000e+02,7.100000000000000000e+02,5.170000000000000000e+02,6.220000000000000000e+02,6.570000000000000000e+02,6.900000000000000000e+02,4.820000000000000000e+02,1.850000000000000000e+02,6.870000000000000000e+02,3.520000000000000000e+02,1.050000000000000000e+02,2.050000000000000000e+02,2.800000000000000000e+02,3.320000000000000000e+02
1.220000000000000000e+02,2.920000000000000000e+02,2.920000000000000000e+02,4.070000000000000000e+02,5.270000000000000000e+02,2.820000000000000000e+02,6.720000000000000000e+02,4.020000000000000000e+02
4.950000000000000000e+02,3.070000000000000000e+02,6.980000000000000000e+02,4.650000000000000000e+02,1.220000000000000000e+02,3.300000000000000000e+02,2.950000000000000000e+02,4.400000000000000000e+02
1.220000000000000000e+02,3.850000000000000000e+02,2.950000000000000000e+02,4.870000000000000000e+02,5.250000000000000000e+02,3.700000000000000000e+02,6.670000000000000000e+02,4.770000000000000000e+02,4.830000000000000000e+02,0.000000000000000000e+00,7.080000000000000000e+02,1.000000000000000000e+02,9.200000000000000000e+01,0.000000000000000000e+00,2.950000000000000000e+02,9.700000000000000000e+01
1.350000000000000000e+02,4.770000000000000000e+02,3.020000000000000000e+02,5.720000000000000000e+02,5.250000000000000000e+02,4.620000000000000000e+02,6.700000000000000000e+02,5.600000000000000000e+02,4.880000000000000000e+02,1.200000000000000000e+01,7.100000000000000000e+02,2.020000000000000000e+02,9.500000000000000000e+01,2.700000000000000000e+01,2.870000000000000000e+02,1.800000000000000000e+02
1.400000000000000000e+02,5.350000000000000000e+02,3.020000000000000000e+02,6.250000000000000000e+02,5.200000000000000000e+02,5.250000000000000000e+02,6.650000000000000000e+02,6.100000000000000000e+02,4.820000000000000000e+02,7.700000000000000000e+01,7.000000000000000000e+02,2.650000000000000000e+02,9.700000000000000000e+01,9.200000000000000000e+01,2.850000000000000000e+02,2.450000000000000000e+02
1.450000000000000000e+02,5.820000000000000000e+02,3.070000000000000000e+02,6.620000000000000000e+02,5.250000000000000000e+02,5.650000000000000000e+02,6.670000000000000000e+02,6.500000000000000000e+02,4.960000000000000000e+02,1.270000000000000000e+02,7.080000000000000000e+02,3.100000000000000000e+02,1.180000000000000000e+02,1.270000000000000000e+02,3.080000000000000000e+02,3.000000000000000000e+02
5.300000000000000000e+02,6.350000000000000000e+02,6.720000000000000000e+02,7.070000000000000000e+02,1.150000000000000000e+02,2.250000000000000000e+02,2.970000000000000000e+02,3.570000000000000000e+02,5.370000000000000000e+02,2.200000000000000000e+02,6.920000000000000000e+02,3.520000000000000000e+02
5.290000000000000000e+02,2.850000000000000000e+02,7.390000000000000000e+02,4.470000000000000000e+02,1.570000000000000000e+02,2.850000000000000000e+02,3.490000000000000000e+02,4.370000000000000000e+02
1.570000000000000000e+02,3.950000000000000000e+02,3.320000000000000000e+02,5.020000000000000000e+02,5.650000000000000000e+02,3.900000000000000000e+02,7.170000000000000000e+02,5.000000000000000000e+02,1.350000000000000000e+02,0.000000000000000000e+00,3.400000000000000000e+02,1.150000000000000000e+02,5.440000000000000000e+02,0.000000000000000000e+00,7.570000000000000000e+02,1.120000000000000000e+02
1.700000000000000000e+02,4.020000000000000000e+02,3.450000000000000000e+02,5.150000000000000000e+02,5.750000000000000000e+02,4.000000000000000000e+02,7.270000000000000000e+02,5.100000000000000000e+02,1.480000000000000000e+02,0.000000000000000000e+00,3.500000000000000000e+02,1.270000000000000000e+02,5.550000000000000000e+02,0.000000000000000000e+00,7.680000000000000000e+02,1.250000000000000000e+02
1.700000000000000000e+02,4.700000000000000000e+02,3.450000000000000000e+02,5.670000000000000000e+02,5.700000000000000000e+02,4.620000000000000000e+02,7.200000000000000000e+02,5.620000000000000000e+02,5.460000000000000000e+02,7.000000000000000000e+00,7.560000000000000000e+02,1.900000000000000000e+02,1.500000000000000000e+02,2.200000000000000000e+01,3.300000000000000000e+02,1.700000000000000000e+02
